label,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62
E_Major,0.0,0.0,0.0,-0.15000312065371915,-0.2817600486976087,-0.1254177654740077,-0.3032632791521068,-0.5069365582656871,-0.24909063042675483,-0.41788897407545816,-0.7488194297294277,-0.371334245607772,-0.48762256271165544,-1.0,-0.48371249195448823,-0.5517348137817315,0.1459695408786374,-0.2276060083148043,-0.6275241658030289,-0.004525333158679462,-0.37803432766940687,-0.5157397297745039,-0.25916358775008574,-0.43609782719360346,-0.4436287423765512,-0.3285957443529652,-0.45599068474924553,-0.45209488328369823,0.37319782247718264,-0.24657553763546494,-0.4403359518571742,0.009156537384275758,-0.39761538953925635,-0.32856738878336883,-0.33173103817599714,-0.4341296963881281,-0.30190637268310727,-0.40353042252110294,-0.4445542594002909,-0.2969262716663906,0.5065007454894995,-0.2782662192093531,-0.2949268957971344,0.18903240471411345,-0.4398468110548153,-0.21969787448807795,-0.18179402914921733,-0.45191464867294745,-0.19871598583762584,-0.3295270090653064,-0.43318964761346623,-0.13267648067313656,0.574534386907124,-0.3167465379012984,-0.16794248750775348,0.6564302033048108,-0.4244865296566083,-0.18746051987779366,0.544825455287967,-0.43389079300896094,-0.2114553419042152,0.4590994795057809,-0.4229250469993524
E_Major,0.0,0.0,0.0,-0.13140049556517056,-0.28204701428639395,-0.11846329587625003,-0.29727836905607485,-0.5161915371469649,-0.22937742116639676,-0.4144634536367223,-0.7536263655234482,-0.33919010567049274,-0.4904906529653213,-1.0,-0.4396411076089092,-0.5352301186868945,0.10222542325509246,-0.22201475447688498,-0.6288249151455174,-0.0011285374647054766,-0.37346176301121053,-0.5357002278951147,-0.2383967700300102,-0.4388629338324973,-0.46818410106873737,-0.3244024312279794,-0.4621388851840727,-0.4467047149674174,0.34478341703153803,-0.24028732419356044,-0.41633884211168837,-0.030691874392571632,-0.39725861311123684,-0.32909969879660916,-0.346848501379655,-0.44362131712800107,-0.3031303337622398,-0.4308570015905387,-0.45924426384227734,-0.2972925962465612,0.49348417622807805,-0.270840942420519,-0.2792699584917893,0.14237975614595508,-0.4370835406481782,-0.21481099483400004,-0.2151744766038442,-0.46138358199881896,-0.1911620386737872,-0.36952541917051196,-0.447939575401686,-0.13999371861891002,0.5763402740095696,-0.3075113920410431,-0.1816001428226348,0.6296714329794536,-0.41988902481706325,-0.19400349927693747,0.5592339897065511,-0.4353450315139395,-0.20267535432970887,0.5106140195346974,-0.4261126557521155
E_Major,0.0,0.0,0.0,-0.12711094804529108,-0.2933373418204077,-0.10063072678467949,-0.2773788661199557,-0.5343743439851932,-0.20125126344258795,-0.3833272014862266,-0.7754602466058671,-0.30226222611461306,-0.4676467784075841,-1.0,-0.3936409925528702,-0.5037811771149917,0.06262614834691141,-0.2055849216697786,-0.593230961627465,-0.06656089893505514,-0.3515051479544681,-0.4903183607757001,-0.2876961389328503,-0.41029250200722356,-0.42545856113157393,-0.3534772347399834,-0.43192502202566685,-0.42400615972133104,0.2951770406283217,-0.2295977039306608,-0.40161380184985507,-0.06657088157249977,-0.383780570078973,-0.306503427878555,-0.37349835452859453,-0.4232614309758392,-0.2845498720269282,-0.4558841933037915,-0.4345797163753928,-0.2820809777081919,0.4397820544296796,-0.264897123736879,-0.26987713109416506,0.0928810629512351,-0.43100307482108746,-0.19784516813582637,-0.2490432220712931,-0.4473103279595057,-0.1791165828824388,-0.3869206616144876,-0.42957172375502134,-0.1287761677117813,0.5135265460754418,-0.30473999991701844,-0.15262628000198494,0.5249744610858708,-0.4257271062556894,-0.16158938634412814,0.44265560725468645,-0.44701746775881995,-0.18101111385834578,0.3987105904643243,-0.44146133430339946
E_Major,0.0,0.0,0.0,-0.13048216063726148,-0.2854636632184215,-0.08668262315159805,-0.2767536761538142,-0.521734570366857,-0.1821551256008991,-0.37837262354483714,-0.7787304596152306,-0.28024734443504007,-0.4593319677625459,-1.0,-0.37013354449896,-0.49491104199143937,0.03310210756884263,-0.1868716301874717,-0.5919788590702869,-0.10546515523434698,-0.3198815121778209,-0.498987246016634,-0.32241225391027917,-0.3702275525134529,-0.4348733672129225,-0.3861618000428886,-0.3879562872261394,-0.4204946831104073,0.25553993496242017,-0.2144178709817747,-0.40568036889680836,-0.10660907999049735,-0.3505140512283097,-0.31101223370474984,-0.39281751241304946,-0.3828510877158069,-0.29331078609143857,-0.4563962474973635,-0.3934729266447046,-0.28735937681082424,0.39600084676032965,-0.2518289831695353,-0.2739858765001711,0.03149942920756061,-0.3962394187198153,-0.20695210601351238,-0.2797825785944164,-0.4035983330607585,-0.1981347598693963,-0.38545488179627707,-0.38650308573709646,-0.13975234187315166,0.4688748135324193,-0.29363507326472427,-0.16369850927788906,0.43228326059985095,-0.39584511497235025,-0.16813037466391792,0.3198315068067033,-0.40537880769249623,-0.18637219631075663,0.2675429553311904,-0.39564223384004776
E_Major,0.0,0.0,0.0,-0.14327763706321475,-0.2781361605280634,-0.061886949812148505,-0.2861832537433967,-0.5138525200142828,-0.14551073635761155,-0.382093232018848,-0.7642387898325107,-0.2352406478242355,-0.4582626367795609,-1.0,-0.3150131741122743,-0.4905991770700892,0.0023252942491682267,-0.1642756240139966,-0.5806536719826737,-0.14390447872762888,-0.2809618961681975,-0.46567434534357155,-0.35749757225665,-0.3115632757270991,-0.4005410113428174,-0.4041785884716396,-0.31914037117829225,-0.4195382115123423,0.21975659161519184,-0.20304047829933902,-0.4051037672570004,-0.131136717824475,-0.3284554638997341,-0.2985954128164826,-0.39673577809591504,-0.3493484396289748,-0.28900804575837363,-0.43230263531123503,-0.35409930811035883,-0.28981188743279906,0.3598124547405235,-0.2495592445051516,-0.2806616810329005,-0.010064172514941884,-0.39128219143518256,-0.20214655894494113,-0.3039701529394883,-0.3897118836540565,-0.19727678943873245,-0.3829891777708811,-0.3682788309711916,-0.14548666659992457,0.43654796586809763,-0.29805524498569463,-0.16083707923286647,0.39451540240471733,-0.4052218098706813,-0.16501873784042634,0.2954565325484464,-0.41586126578920257,-0.1947381874851916,0.26687089744744896,-0.4074907737999214
E_Major,0.0,0.0,0.0,-0.13760123438480984,-0.2709746782829714,-0.08991269425056918,-0.2590509780327119,-0.5060050468395905,-0.20147382878765097,-0.3468973361838475,-0.7621548097079198,-0.31304612306224305,-0.42533483081943463,-1.0,-0.41527072571578766,-0.47382011762451276,0.05369506383967856,-0.24723608687549703,-0.5462708571888478,-0.08829703918181202,-0.3855697482881112,-0.4295724707198036,-0.31428086194189353,-0.4271684657255977,-0.3591948920377621,-0.3832496930500567,-0.44297550839410216,-0.3950698337503388,0.2834019649861785,-0.28452463051585725,-0.36008063574307214,-0.08217028172981594,-0.44134353089354006,-0.25952712683315177,-0.36311917987590303,-0.4792878696053099,-0.24284601904989178,-0.4337147120129922,-0.4984382957613004,-0.25545129872962263,0.4210556826755285,-0.32751283640575035,-0.23208370538321113,0.07098275480222237,-0.49229883960090015,-0.1551492312814003,-0.24944048294771,-0.5065365892518792,-0.14371223277485282,-0.3784063142058657,-0.49963665282280945,-0.10405413125216159,0.4821209220964843,-0.37333959056522814,-0.09480257694432352,0.5062407292393354,-0.5018962842127221,-0.09600983365465873,0.40704109259827814,-0.5287878922589615,-0.12084949223458151,0.3480664615924926,-0.5349371978330824
E_Major,0.0,0.0,0.0,-0.1385419854123433,-0.27926961572484854,-0.08029348379802626,-0.2757844620871142,-0.5256583083436723,-0.17383260745373086,-0.36718723051501884,-0.7758655509872538,-0.2703483057362596,-0.43176974090496884,-1.0,-0.35822243782075897,-0.48877217774464365,0.04688440589514913,-0.19853605227155205,-0.5659799377993892,-0.11763412354443338,-0.329906972790521,-0.45983248118125525,-0.33105023339137984,-0.3733180476148516,-0.3969539504064181,-0.3835595384469876,-0.3880786962704171,-0.4096484664044375,0.2631389054250282,-0.23229796524633242,-0.3779179486038244,-0.10471483968599263,-0.37829680872111004,-0.2872659827195798,-0.38409433573864615,-0.41474727772929404,-0.26760394122654263,-0.4435439048408543,-0.42855022892017425,-0.2700752749789976,0.3920438297327822,-0.27335003809003533,-0.2492116434202547,0.04524927534619258,-0.43126277780996564,-0.1829344723797019,-0.2616815306468752,-0.4458197305920243,-0.17304009658341726,-0.36677344067296835,-0.4319621174152867,-0.12019530880544783,0.45592547053816324,-0.3169499262624612,-0.13100405583589722,0.47937115071130126,-0.4373193745241266,-0.13498951268770062,0.3908254098953494,-0.4598357661654327,-0.15498773234821214,0.34959692001268494,-0.45771441516593897
E_Major,0.0,0.0,0.0,-0.14447166770350625,-0.283154848628516,-0.09308679605222472,-0.2617054100121851,-0.534756541890106,-0.20258887665672692,-0.346952124733198,-0.7872277415108239,-0.31401821986815365,-0.4179148262580349,-1.0,-0.4144804516216978,-0.4660258963719326,0.07467594296731304,-0.23649367819065242,-0.5430429874135945,-0.0768983084269144,-0.36750519437805057,-0.43045894577713123,-0.29611566167128756,-0.39338442432019655,-0.364952609554204,-0.3465054786095122,-0.3957425675585219,-0.3833774228753586,0.3004051970110242,-0.27141044446684387,-0.34416374322928084,-0.09165759890855074,-0.4253612107615355,-0.24278006525262008,-0.3565953936718672,-0.4501524198496242,-0.2359535153267014,-0.38859945313012745,-0.4543728366283072,-0.24303613061741558,0.4295631574797589,-0.3133368716311505,-0.22085226599494534,0.06753224786481275,-0.48603255130629985,-0.14474270936830702,-0.24095721461962916,-0.4930349626374272,-0.13495951480311819,-0.33609929932939947,-0.4732589053069761,-0.09688006964273155,0.4861721032348661,-0.35789264887836264,-0.09004133311974977,0.5164905948101834,-0.49809328137743286,-0.09044363764930233,0.47997220868563734,-0.5248254629941421,-0.11365044229271883,0.4988702437216634,-0.5235410250289867
E_Major,0.0,0.0,0.0,-0.1518916658367824,-0.2604729280302957,-0.09825276247432564,-0.2854367926045292,-0.49836295062156216,-0.20584306259282864,-0.37561597444862216,-0.7566328905011123,-0.31424540198558626,-0.43628272960309933,-1.0,-0.41323836541299686,-0.5031645838935364,0.13592086024485045,-0.221683208069178,-0.5698836962602652,-0.03707649213814669,-0.3597536800998881,-0.46784406218174807,-0.262682037666245,-0.4028947350945647,-0.4054441801920385,-0.31936071986277126,-0.41564765508033297,-0.4089613467028561,0.3574368057433267,-0.25107303708713796,-0.3637873240763537,-0.048935152718364947,-0.40701262833018914,-0.2760833125177952,-0.34981630318730805,-0.4437183226999606,-0.26674909271377534,-0.4091200574046008,-0.45582568727964373,-0.2591795029981094,0.48215594528347777,-0.2892536174666432,-0.22467746864941074,0.12203763041189682,-0.4617375116151155,-0.16258560187860915,-0.2276511667177537,-0.48286693757955923,-0.15602277252217583,-0.3583156121313503,-0.470930638650416,-0.10729769125945975,0.5347559266801349,-0.33038059185091506,-0.10326602138249712,0.5744882475695837,-0.4584118654736892,-0.10706328316751325,0.533102827066102,-0.4835965514288073,-0.12753024498930307,0.5457916207617487,-0.48292270281671973
E_Major,0.0,0.0,0.0,-0.1286572319634884,-0.2749293351448198,-0.12011191350324055,-0.25920434052129415,-0.5216696503346626,-0.2364152644596658,-0.34793150702024417,-0.7661213857431315,-0.3498453486409407,-0.4045927201436858,-1.0,-0.4522952593510977,-0.46598611144752305,0.0911574062860343,-0.24288354839916448,-0.5372755918342181,-0.07510549266487426,-0.3872817576111752,-0.43748661386345006,-0.30678654185906373,-0.43527458946808834,-0.3757382651567031,-0.3661469285835394,-0.4500136891710427,-0.3803070572372482,0.32254676798660026,-0.2616836844808487,-0.33000601137537183,-0.08592993187841902,-0.41791969739025897,-0.2453607082119498,-0.39787363193500963,-0.45141997667332723,-0.23086529307840403,-0.47117351001932595,-0.4605287150405085,-0.2377369043398607,0.4527130827052217,-0.2908723983621347,-0.19979066614700197,0.09950374958621333,-0.4623928652970012,-0.14207470987223442,-0.22925418575957288,-0.4779167834512814,-0.1322029892463174,-0.356797221408717,-0.45968022298557965,-0.08989142090857645,0.5216549705413247,-0.32566233418941815,-0.082000004403938,0.5715413122414063,-0.4550473536071148,-0.08545078342387095,0.4826830551879491,-0.4780516540525731,-0.09944767277566266,0.4169953839389849,-0.4723202590391521
E_Major,0.0,0.0,0.0,-0.13658537979971683,-0.2749876172076857,-0.09535324655061334,-0.27356043338700997,-0.5255810263458648,-0.19666567958883238,-0.36274669988757213,-0.7682342960105609,-0.30059997681444367,-0.43239581479488165,-1.0,-0.3940465313962912,-0.48573609535714973,0.07502578408269775,-0.19865746870755638,-0.5637037307048222,-0.08802181944495072,-0.33536928521494425,-0.4705126583228446,-0.30651374186184305,-0.38154698704016426,-0.4158821372592324,-0.37082263910360735,-0.39565250629906934,-0.4030995219134327,0.3112633021208346,-0.22580460558440532,-0.35482614416643615,-0.09466013970219832,-0.37931804868681473,-0.27015514763218856,-0.3841540283564157,-0.41623427954351816,-0.2612183809954693,-0.44597464547333,-0.4261946546081124,-0.2641533707997676,0.45040000171536515,-0.26257122443526787,-0.22620620547644624,0.08149842865403158,-0.430639237234751,-0.164252933453123,-0.23173468446929818,-0.4441487028341746,-0.1584778707172156,-0.34269851242103067,-0.42337906136693704,-0.11474835235601832,0.5299094644558469,-0.30325725614522253,-0.11166269631103573,0.5544540528718429,-0.4295397953716929,-0.11717602291156078,0.45623052792507285,-0.4493978274618868,-0.14231813019478687,0.3996969521534623,-0.44026236435974897
E_Major,0.0,0.0,0.0,-0.12762317813403212,-0.2822570818283195,-0.07718241011041872,-0.2524715605218754,-0.538983493886203,-0.16626430020187372,-0.3310896896122347,-0.7875903414688068,-0.260346271572203,-0.39913896411700256,-1.0,-0.3459619427894029,-0.44725761826889004,-0.020319198395229904,-0.1702601647327483,-0.5114455610355578,-0.1484370722699239,-0.2883795991618292,-0.42767851279166924,-0.33541151494068266,-0.3297470999664901,-0.37733606863838376,-0.3875378028044463,-0.3448724807580163,-0.3779189357019081,0.2064948973122702,-0.19976740342929525,-0.31759349508913043,-0.15858613772542696,-0.3330384067032083,-0.2365667803487189,-0.41260979963131905,-0.3658236711684096,-0.2307206835228215,-0.4588068911480804,-0.3773402699401232,-0.2555098298670603,0.3553684046257433,-0.23704443109337292,-0.20167603541157997,0.01125211731467604,-0.38354613957531114,-0.1451004769444345,-0.27063355256955035,-0.3936686756062361,-0.14475052262316188,-0.3657260641843015,-0.37712614887361434,-0.12058988955826558,0.4599185260563815,-0.27774994797824626,-0.10538709876683691,0.4335339729438883,-0.38892085144170163,-0.0989849243943911,0.30099140719740686,-0.4018601881410641,-0.11250608778768657,0.21782192123751962,-0.3915690472132495
E_Major,0.0,0.0,0.0,-0.11613960432704927,-0.2547765372590761,-0.06311637462312239,-0.23133439782020618,-0.49434853334248957,-0.13953577862953512,-0.30117654297402946,-0.7557843738888391,-0.21973928685042635,-0.3640138375612082,-1.0,-0.29557863317498545,-0.4046014131143892,-0.04027429010716229,-0.15892057484881694,-0.4632578045407609,-0.2217777514562185,-0.26024849783429016,-0.3998588083907498,-0.3872842979583099,-0.2997023291920087,-0.3476175673056737,-0.456731235653566,-0.3165553348311467,-0.35373878930096214,0.16253580775450036,-0.1876143070428774,-0.2834883015135639,-0.2374325756488143,-0.3030411985023175,-0.21392948438907494,-0.4639793173995211,-0.3340613833487961,-0.20040186722273778,-0.5402391477529749,-0.34717241959197015,-0.2524930907827251,0.3118629296095189,-0.22224005422117682,-0.17741369786746977,-0.09171232676259645,-0.3462308637466214,-0.1231906584478878,-0.3478372934349704,-0.3630701293013763,-0.11509651012226543,-0.45346149884329806,-0.3583188254048151,-0.13630808944731562,0.41449450431190926,-0.26003476318833035,-0.0863433815885865,0.273438855645118,-0.35461675122241637,-0.05665316201685312,0.13847147581526228,-0.37047119550888025,-0.048985445995649725,0.051621007338875764,-0.3678901336198531
E_Major,0.0,0.0,0.0,-0.08523421256545784,-0.2648496377656638,-0.09352215642054648,-0.17301710836596695,-0.4895260678746126,-0.18716643067475858,-0.21870104673653967,-0.7559210380322277,-0.27865114989729417,-0.2765339991241343,-1.0,-0.36796649937632614,-0.3244608149717789,-0.023296715141200516,-0.1987348128502116,-0.343411261531968,-0.22210691449349462,-0.3243409473748552,-0.28227207451108444,-0.3638440904650648,-0.4010507253696118,-0.2562054453125106,-0.4214404141839526,-0.44865908318476605,-0.27367588710842483,0.1700751007313524,-0.2184194876001438,-0.17368906585341884,-0.2140087794897063,-0.3490680205476856,-0.1131841342402363,-0.41741693427972726,-0.4051737534829091,-0.12161558733047084,-0.49309134862943316,-0.44292460251563,-0.18041883047922175,0.3136036349786536,-0.24525446650282987,-0.08220842253139689,-0.054245480618866616,-0.37713611503249406,-0.03591626922862677,-0.28586735842246347,-0.4062520273028114,-0.0559484144973441,-0.38943304676733537,-0.4174024456939991,-0.07895528782424355,0.41328702808431317,-0.2781794210225733,0.0017955473957033668,0.30152062790606043,-0.37425037746885903,0.030476300676463623,0.17733360022933733,-0.393825512392488,0.018737707197270415,0.08303786828591626,-0.401471986670612
E_Major,0.0,0.0,0.0,-0.0835305260660397,-0.2512982117826812,-0.07662165439376269,-0.14935072583752748,-0.5071139776098432,-0.16705952637813368,-0.17691753368367383,-0.7719787338943492,-0.2610262674837423,-0.21026224635230253,-1.0,-0.3558129754104905,-0.27361306726301954,-0.10263382182442926,-0.17726230466072485,-0.29218725548101143,-0.24458692802538876,-0.29463069612752746,-0.2409684676725915,-0.375353895224297,-0.36489714505134946,-0.2114813707029863,-0.4356066342576467,-0.4069617729449819,-0.20806262714987406,0.07133223620555329,-0.20348459987055054,-0.13832044797140736,-0.26061054656146354,-0.33601524572460223,-0.08178807849511761,-0.45246256387992845,-0.39165446358355405,-0.07537179506595387,-0.5192968075600854,-0.42483174647593286,-0.1135717609069141,0.20629388721459113,-0.23455374784229444,-0.04262444491560361,-0.11719747795227495,-0.3625063277752889,0.00036315013655202356,-0.3238234903134723,-0.38764345823084934,-0.0013342849065842812,-0.4000750278909401,-0.3925393593984827,-0.0193336168701906,0.3076135114988078,-0.27010136625889675,0.055513698111493086,0.17365181169114172,-0.3577912917820938,0.07788902602986139,0.06570125311511933,-0.3711753672752544,0.06688661806996377,0.01736789454111621,-0.3734913301899796
E_Major,0.0,0.0,0.0,-0.12310225659283573,-0.30229105141420365,-0.07986047753062613,-0.22697583979146216,-0.5389075539522251,-0.17898917886216598,-0.2791536891930108,-0.7747826134395814,-0.28130191279131805,-0.3349142918984152,-1.0,-0.3844137216167487,-0.40319772055742203,0.007951608788053987,-0.20636590729418522,-0.4319987992783998,-0.08684729000915639,-0.3425702105058237,-0.36864665201796465,-0.25359585289231934,-0.42474884524831746,-0.32770273056322397,-0.34339889217446445,-0.47456886388081687,-0.31936720550697817,0.22696480188157034,-0.24479098088342297,-0.25638311544879827,-0.11041589195129567,-0.39812242508482193,-0.1911078344166344,-0.35697717068427554,-0.4684249665826054,-0.1792453799686295,-0.4620904253490295,-0.5130182494181353,-0.19174549573981084,0.38458564764682546,-0.2876473153813192,-0.12966968610594845,0.04106508471849587,-0.4401951948529256,-0.08126096575114182,-0.21153152014729393,-0.4766731399036727,-0.08801388289944832,-0.32051781245880606,-0.4893812631836777,-0.0585262969322096,0.48452212257231003,-0.33386120444677236,-0.01175550090732888,0.406678975839284,-0.44583715271424557,-0.0005673739429456782,0.29331811877983643,-0.46777097042151433,-0.02155094813742883,0.23616788128080862,-0.47559529434636166
E_Major,0.0,0.0,0.0,-0.07981048473891661,-0.25864975081424985,-0.10270461889572392,-0.14770627957500215,-0.5217096836040834,-0.21302392011701052,-0.1755513315587842,-0.7771599529034815,-0.3241901999978342,-0.2217822574099973,-1.0,-0.4363333444785198,-0.2845154316377097,-0.08465469806591396,-0.21858424106496321,-0.31042922054320965,-0.17298537114385493,-0.3528064809960828,-0.24781896305322823,-0.32294684939112106,-0.43126291142344486,-0.21388606265342539,-0.39384651757474104,-0.4758243456794575,-0.204484873007602,0.09694543084963107,-0.2402643717213386,-0.14048677380614913,-0.20203041983417414,-0.3839023572277497,-0.0767663840953975,-0.428059597562367,-0.44011312238150146,-0.06736872315974823,-0.5161866640632627,-0.47436648847694834,-0.09625862622607975,0.23526781145866293,-0.2686095742634214,-0.04979245302992699,-0.011134256835993785,-0.40989798280337053,-0.004370660421633817,-0.24265834204728706,-0.4300694428307298,0.0014538285917270566,-0.35241028548441544,-0.42985898467476313,0.010979581706695963,0.34559622851456595,-0.3035420994437091,0.05100138913557187,0.3543128483866149,-0.4042093785376304,0.06719005280126657,0.22317986188628378,-0.4138536963144489,0.06333987713031174,0.11382066389153216,-0.41098117920314514
E_Major,0.0,0.0,0.0,-0.07413459575112362,-0.2658939304213271,-0.09430660237868843,-0.13401524976490564,-0.5123348725397275,-0.19869499876423116,-0.15917983897366897,-0.7739137621534876,-0.30302122131282544,-0.20951306874664027,-1.0,-0.4111046130242615,-0.26506548610940694,-0.07534687705316906,-0.2254636064082823,-0.2802843449606463,-0.17237406187970855,-0.35477633215559534,-0.22563364356684112,-0.303903515696803,-0.43853469125940775,-0.19587273372964079,-0.37220149728836993,-0.49320530217139796,-0.19044750577723285,0.1093342766432182,-0.253411447869252,-0.11893552603493611,-0.19439329447427528,-0.39707349583637447,-0.0656590444079488,-0.4074670416446929,-0.4714490893599471,-0.0631804251469253,-0.5032175864941237,-0.5251005239333347,-0.08309121661509485,0.25213529582534444,-0.2853696392700996,-0.014504547009845025,-0.03583782725112986,-0.4290438991800623,0.019953620082869897,-0.26578628011951266,-0.47864554097449324,0.0117503198255741,-0.38451298771953135,-0.5056636831756803,0.02304028991962574,0.34948056993079357,-0.3213198337583115,0.08642953350146844,0.32466775412763665,-0.4285556529724782,0.10657750289266779,0.23264271999207323,-0.46083815537666833,0.09986267062572837,0.17029073915706805,-0.4816057506448704
E_Major,0.0,0.0,0.0,-0.08683744496212113,-0.2786649576000784,-0.10907500716184397,-0.16568189456332783,-0.5354071602755045,-0.2232341110171461,-0.20478842049039475,-0.7774317940398053,-0.33585174479344976,-0.2590686220575615,-1.0,-0.44806375240323043,-0.3350441503311775,-0.023377220269543073,-0.23160136582977225,-0.35553894611339054,-0.1372368634260417,-0.37311646473791676,-0.28606556434205604,-0.3068011664729547,-0.4567661637674897,-0.24997987028964777,-0.378487691119722,-0.505380039414391,-0.24753929919601186,0.17971480326396377,-0.2552796721784579,-0.174715008311945,-0.15494325672207296,-0.40910313561890294,-0.10997560929257447,-0.3934174346797151,-0.47299824332410595,-0.10321702778450158,-0.48020649331943677,-0.5133360886299075,-0.12401501951456641,0.32369774527239376,-0.2864833488387964,-0.06522188692153964,0.012087078376340064,-0.4395297867052571,-0.016502111494089616,-0.25229691247751973,-0.4689246651068031,-0.016713535967416374,-0.37076363369028353,-0.47570756480533255,-0.0005008672029254846,0.4173324057829532,-0.32387431707536374,0.03842236583360507,0.38951339613469554,-0.43216015596166313,0.054048397324974046,0.2908865674567849,-0.4486878046814636,0.043965162848106455,0.23724126445588267,-0.4526386041685435
E_Major,0.0,0.0,0.0,-0.0816638280386145,-0.26992305476518563,-0.09895330743855499,-0.15641929910637478,-0.5410852629525256,-0.20957687445664416,-0.19541050927182294,-0.786776951525618,-0.32129106203369273,-0.2465829470661372,-1.0,-0.4303872391012978,-0.31206604338250993,-0.06311086247653365,-0.2141211523330896,-0.34757082396406225,-0.15873254899806383,-0.3481947934857856,-0.28013806903721644,-0.31231080837317,-0.41358601095984765,-0.24658368283264218,-0.3745387510437154,-0.448686886387098,-0.23054691608987682,0.13610429539259336,-0.2405037005156789,-0.16427593647441047,-0.18790936975344832,-0.39308666707962847,-0.09915532778949622,-0.43506118695569374,-0.44135690455194676,-0.10943705155797945,-0.5143064278646547,-0.4675557103783836,-0.11418826376395336,0.276520182504429,-0.27490889338399227,-0.059136987583081835,-0.029369101068688584,-0.4307920639637309,-0.011505793977285171,-0.3100990942591696,-0.44712142051998066,-0.021825164465273723,-0.4243588500018578,-0.44206878930246246,0.0015089344739839707,0.3772559367466441,-0.3147960218970167,0.04801550897690319,0.3330008077489947,-0.4280107439471173,0.07201829704144609,0.20698730471683965,-0.4420278929475601,0.06305212378388526,0.14086053533635137,-0.44141018630968315
E_Major,0.0,0.0,0.0,-0.09616236986166372,-0.2788114168177192,-0.08167792704421559,-0.17916740422037966,-0.5327894195798676,-0.17927186385061347,-0.22720200066601684,-0.7845219507661295,-0.2781954917788574,-0.2893083046134977,-1.0,-0.3747549146327629,-0.3372269552801918,-0.055328204785699976,-0.20071328005649394,-0.3796996572301826,-0.1869776893699322,-0.32604002705463087,-0.31965071947099766,-0.3435789858142149,-0.3912563459150975,-0.2822238190227674,-0.4073878128259151,-0.42771913327497596,-0.26864391778568547,0.13678496016275846,-0.23025993965042915,-0.20787139896697332,-0.19646679467018388,-0.3731311774842958,-0.14952405016704132,-0.43399509221250704,-0.42617038724083534,-0.14583200028770432,-0.5202603864298835,-0.4576724058416675,-0.16076179996422377,0.274673098290728,-0.26535125658430436,-0.1032122935686406,-0.04793756629226183,-0.4053819687879654,-0.060646881700743595,-0.31305255227835205,-0.42911985286273674,-0.06603258064711989,-0.431864865836839,-0.43242092143211297,-0.049625610729503285,0.3667284421417719,-0.30469952337589196,-0.0016760178358002267,0.282767117823797,-0.4024937162321374,0.009480348066192546,0.17649633106921858,-0.4202171027643054,-0.0077848307892206155,0.12087832021772119,-0.42536393355632834
E_Major,0.0,0.0,0.0,-0.10336058195193493,-0.25133245129800225,-0.07469981784168792,-0.1897654890272268,-0.49047297037131377,-0.16142675913773305,-0.23094463067637466,-0.7577708003775725,-0.2527206625906348,-0.27391286715176333,-1.0,-0.34534260298786057,-0.3246971867295529,-0.08385631557878385,-0.17173055837543397,-0.351237420231205,-0.20398597340542723,-0.28637318881986995,-0.3105409525571468,-0.3402190795315021,-0.35607338414505235,-0.2810584241702895,-0.4096712736190706,-0.39753817719673434,-0.2545307217371433,0.09944131939848137,-0.20073442842506384,-0.17470086630694145,-0.2273008237924436,-0.3283036819447562,-0.1253488478593859,-0.4458420889427902,-0.37986512712782483,-0.11713917528709247,-0.5438591954461641,-0.4101056427607885,-0.15025172638252432,0.24211596433065524,-0.23623682516279382,-0.07373816127302897,-0.07616383437937377,-0.3631050223589786,-0.03310548812954664,-0.3236331850945902,-0.38825837985373096,-0.030402992328024184,-0.4455975052693143,-0.3920975574875508,-0.04552001769842548,0.34336699785901,-0.27687156308460953,0.018531171944259073,0.23300405482593092,-0.36634074360513186,0.03828947725166783,0.13960567233625368,-0.38213572826140807,0.032738099984712096,0.09183313811447519,-0.38511832192374046
